SKU	Product ID	Short Description	Category Name	Brand	Model	Image Link	Product URL	Price	Shipment Costs
SANSDCZ58-032G-BQ35	813	Cruzer Orbit USB flash drive | 32GB	USB Sticks	SanDisk	SanDisk Cruzer Orbit 32GB USB 2.0 [ Flash Drive ]	http://www.wireless1.com.au/media/catalog/product/c/r/cruzer-orbit-_1_.jpg	http://www.wireless1.com.au/accessories/storage/usb-sticks/sandisk-cruzer-orbit-32gb-usb-2-0	20.00	
SANSDSDQXP-008G-XQ46	814	Class 10 and UHS Speed Class 1 | 8GB Capacity | Read speeds up to 95MB/s	SD &amp; MicroSD Cards	SanDisk	SanDisk 8GB Extreme Pro microSD [ Memory Card ]	http://www.wireless1.com.au/media/catalog/product/s/a/sandisk_extreme_pro_8gb.jpg	http://www.wireless1.com.au/accessories/storage/sd-microsd-cards/sandisk-extreme-pro-8gb-micro-sd-card	27.00	
TOSPSU8SA-00V00U	815	Intel Core i5-4200U 1.6Ghz  | 13.3" HD LED | 8GB RAM | 256GB SSD | Windows 8	Ultrabooks	Toshiba	Toshiba PSU8SA-00V00U Kira 13.3" Ultrabook	http://www.wireless1.com.au/media/catalog/product/t/o/toshiba_kira_1_.jpg	http://www.wireless1.com.au/laptops/laptop-type/toshiba-psu8sa-00v00u-kira-13-3-ultrabook	1,499.00	
TOSPSPPQA-005003	816	Intel Core i7-4700HQ 2.4GHz | 17.3" FHD | 8 GB RAM | 1TB HDD | AMD Radeon R9 M265X 2GB | Windows 8	Notebooks	Toshiba	Toshiba Satellite S70T-B005 17.3 inch Touch Laptop	http://www.wireless1.com.au/media/catalog/product/s/7/s70t-b005_1_.jpg	http://www.wireless1.com.au/laptops/laptop-type/toshiba-satellite-s70t-b005-17-3-touch-laptop	1,588.00	
TOSPSPNVA-00R00N	817	Intel Core i7 4700HQ 2.4Ghz | 15.6" UHD Touch | 16GB RAM | 1TB HDD + 8GB SSD | AMD Radeon R9 M265X 2GB | Windows 8 	Notebooks	Toshiba	Toshiba Satellite P50T-B00R 15.6 inch Touch Laptop	http://www.wireless1.com.au/media/catalog/product/p/5/p50t-b00r_1_.jpg	http://www.wireless1.com.au/laptops/laptop-type/toshiba-satellite-p50t-b00r-15-6-inch-touch-laptop	2,199.00	
TOSPSPN2A-005001	818	Intel Core i5-4200U 1.6Ghz | 14" LED HD | 4GB RAM | 500GB HDD | Windows 8	Notebooks	Toshiba	Toshiba Satellite S40-B005 14 inch Ultrathin Laptop	http://www.wireless1.com.au/media/catalog/product/s/4/s40-b005_1_.jpg	http://www.wireless1.com.au/laptops/laptop-type/toshiba-satellite-s40-b005-14-ultrathin-laptop	999.00	
TOSPSPLTA-00U001	819	Intel Core i7-4700MQ 2.4GHz | 17.3" FHD LED | 32GB RAM | 2TB HDD + 256GB SSD | Nvidia GeForce GTX 770M 3GB | Windows 8	Notebooks	Toshiba	Toshiba X70-A00U	http://www.wireless1.com.au/media/catalog/product/q/o/qosmio-x70_1__2.jpg	http://www.wireless1.com.au/laptops/laptop-type/toshiba-x70-a00u	2,799.00	
TOSPSPLPA-0LX040	820	Intel Core i7 4700MQ 2.4GHz | 17.3" LED FHD | 16GB RAM | 1TB HDD + 8GB SSD | Nvidia GeForce GT 740M 2GB | Windows 8	Notebooks	Toshiba	Toshiba Satellite P70-A0LX 17.3 inch FHD Laptop	http://www.wireless1.com.au/media/catalog/product/p/7/p70-a0lx_1_.jpg	http://www.wireless1.com.au/laptops/laptop-type/toshiba-satellite-p70-a0lx-17-3-fhd-laptop	1,869.00	
TOSPSKT8A-00R00C	821	Intel Core i5-4200U 1.6GHz | 15.6" HD | 4GB RAM | 750GB HDD | Windows 8	Notebooks	Toshiba	Toshiba Satellite L50T-B00R 15.6 inch Touch Laptop	http://www.wireless1.com.au/media/catalog/product/l/5/l50t-b00r_1_.jpg	http://www.wireless1.com.au/laptops/laptop-type/toshiba-satellite-l50t-b00r-15-6-touch-laptop	898.00	
TOSPSKT4A-05U01Y	822	Intel Core i7 4500U 1.8GHz | 15.6 LED HD | 4GB RAM | 750GB HDD | Windows 8	Notebooks	Toshiba	Toshiba Satellite L50-B05U 15.6 inch Laptop	http://www.wireless1.com.au/media/catalog/product/l/5/l50-b05u_1_.jpg	http://www.wireless1.com.au/laptops/laptop-type/toshiba-satellite-l50-b05u-15-6-laptop	969.00	
TOSPSCLUA-00G007B	823	Intel Core i5-4200U 1.6GHz | 15.6" HD | 4 GB RAM | 500GB HDD | Windows 8	Notebooks	Toshiba	Toshiba Satellite C50-B00G 15.6 inch Laptop	http://www.wireless1.com.au/media/catalog/product/c/5/c50-b00g_1_.jpg	http://www.wireless1.com.au/laptops/laptop-type/toshiba-satellite-c50-b00g-15-6-laptop	789.00	
ASUV551LB-CJ162H	825	Intel Core i5-4200U 1.6GHz | 15.6"  Touch HD | 4GB RAM | 750GB + 24GB SSD | Nvidia GeForce GT 740M 2GB | Windows 8	Notebooks	Asus	Asus V551LB-CJ162H	http://www.wireless1.com.au/media/catalog/product/v/5/v551lb-cj162h_1_.jpg	http://www.wireless1.com.au/laptops/laptop-type/asus-v551lb-cj162h	1,299.00	
ASUUX32LA-R3055H	827	Intel Core i5-4200U 1.6GHz | 13.3" HD | 4 GB RAM | 1TB HDD | Windows 8	Ultrabooks	Asus	Asus UX32LA-R3055H 13.3 inch Ultrabook Brand New	http://www.wireless1.com.au/media/catalog/product/u/x/ux32la-r3055h_1_.jpg	http://www.wireless1.com.au/laptops/laptop-type/asus-ux32la-r3055h-13-3-inch-ultrabook	1,159.00	
ASUS551LN-CJ202H	828	Intel Dual-Core i7-4500U 1.8GHz | 15.6" LED HD Touch | 4GB RAM | 1TB HDD | Nvidia GeForce GT 840M 2GB | Windows 8	Notebooks	Asus	Asus S551LN-CJ202H 15.6 inch Touch Screen Laptop	http://www.wireless1.com.au/media/catalog/product/s/5/s551ln-cj202h_1_.jpg	http://www.wireless1.com.au/laptops/laptop-type/asus-s551ln-cj202h-15-6-inch-touch-screen-laptop	1,299.00	
ASUS551LB-CJ150H	829	Intel Core i7-4500U 1.8GHz | 15.6" HD Touch | 8GB RAM | 1TB HDD | NVIDIA GeForce GT 740M 2GB | Windows 8	Notebooks	Asus	Asus S551LB-CJ150H 15.6 inch Touch Screen Laptop	http://www.wireless1.com.au/media/catalog/product/s/5/s551lb-cj150h_3_.jpg	http://www.wireless1.com.au/laptops/laptop-type/asus-s551lb-cj150h-15-6-inch-touch-screen-laptop	1,149.00	
ASUS551LA-CJ208H	830	Intel Core i5-4200U 1.6Ghz | 15.6" HD Touch | 4GB RAM | 1TB HDD | Windows 8	Notebooks	Asus	Asus S551LA-CJ208H Laptop	http://www.wireless1.com.au/media/catalog/product/s/5/s551la-cj208h_1_.jpg	http://www.wireless1.com.au/laptops/laptop-type/asus-s551la-cj208h-laptop	999.00	
ASUS550CA-CJ017H	831	Intel Core i5-3317U 1.7GHz | 15.6" Touch HD | 4GB RAM | 750GB HDD + 24GB SSD | Windows 8	Notebooks	Asus	Asus S550CA-CJ017H	http://www.wireless1.com.au/media/catalog/product/s/5/s550ca-cj017h_1_.jpg	http://www.wireless1.com.au/laptops/laptop-type/asus-s550ca-cj017h	788.00	
ASUN550JK-CN149H	832	Intel Core i7 4700HQ 2.4GHz | 15.6 LED FHD | 16GB RAM | 1TB HDD | Nvidia GeForce GTX850M 4GB | Windows 8	Notebooks	Asus	Asus N550JK-CN149H 15.6 inch Laptop	http://www.wireless1.com.au/media/catalog/product/n/5/n550jk-cn149h_1_.jpg	http://www.wireless1.com.au/laptops/laptop-type/asus-n550jk-cn149h-15-6-inch-laptop	1,459.00	
ASUG750JS-T4019H	833	Intel Core i7-4700HQ 2.4GHz | 17.3" FHD | 16GB RAM | 1.5TB HDD + 256GB SSD | NVIDIA GeForce GTX870M | Windows 8	Notebooks	Asus	Asus G750JS-T4019H Gaming Laptop	http://www.wireless1.com.au/media/catalog/product/g/7/g750js-t4019h_1_.jpg	http://www.wireless1.com.au/laptops/laptop-type/asus-g750js-t4019h-gaming-laptop	2,349.00	
ASUF551MA-SX063H	834	Intel Pentium N3520 2.17GHz | 15.6" HD | 4GB RAM | 500GB HDD | Windows 8	Notebooks	Asus	Asus F551MA-SX063H 15.6 inch Laptop	http://www.wireless1.com.au/media/catalog/product/f/5/f551ma-sx063h_1_.jpg	http://www.wireless1.com.au/laptops/laptop-type/asus-f551ma-sx063h-15-6-inch-laptop	459.00	
ASUF551CA-SX079H	835	Intel Core i3-3217U 1.8GHz | 15.6" LED HD | 4GB RAM | 500GB HDD | Windows 8	Notebooks	Asus	Asus F551CA-SX079H 15.6 inch Laptop	http://www.wireless1.com.au/media/catalog/product/f/5/f551ca-sx079h_1_.jpg	http://www.wireless1.com.au/laptops/laptop-type/asus-f551ca-sx079h-15-6-inch-laptop	539.00	
ASUF551CA-SX040H	836	Intel Pentium 2117U 1.8GHz | 15.6" LED | 4GB RAM | 500GB HDD |Windows 8	Notebooks	Asus	Asus F551CA-SX040H Laptop 15.6 inch	http://www.wireless1.com.au/media/catalog/product/f/5/f551ca-sx040h_1_.jpg	http://www.wireless1.com.au/laptops/laptop-type/asus-f551ca-sx040h-laptop-15-6-inch	495.00	
ASUF550LC-XO110H	837	Intel Core i7-4500U 1.8GHz | 15.6" HD | 4GB RAM | 1TB HDD | V2G Nvidia GeForce GT720M | Windows 8	Notebooks	Asus	Asus F550LC-XO110H	http://www.wireless1.com.au/media/catalog/product/f/5/f550lc-xo110h_1__1.jpg	http://www.wireless1.com.au/laptops/laptop-type/asus-f550lc-xo110h	869.00	
ASUF550LC-XO009H	838	Intel Core i5-4200U 1.6GHz | 15.6" HD | 4GB RAM | 750GB HDD | Windows 8	Notebooks	Asus	Asus F550LC-XO009H 15.6 inch Laptop	http://www.wireless1.com.au/media/catalog/product/f/5/f550lc-xo009h_1_.jpg	http://www.wireless1.com.au/laptops/laptop-type/asus-f550lc-xo009h-15-6-inch-laptop	799.00	
ASUF550LA-XO261G	839	Intel Core i5-4200U 1.6GJz | 15.6" HD | 4GB RAM | 1TB HDD | Windows 8	Notebooks	Asus	Asus F550LA-XO261G 15.6 inch Windows 8 Pro Laptop	http://www.wireless1.com.au/media/catalog/product/f/5/f550la-xo261g_1__2.jpg	http://www.wireless1.com.au/laptops/laptop-type/asus-f550la-xo261g-15-6-inch-win8-pro-laptop	899.00	
ASUF550LA-XO005H	840	Intel Core i5-4200U 1.6GHz | 15.6" HD | 4GB RAM | 750GB HDD | Windows 8	Notebooks	Asus	Asus F550LA-XO005H 15.6 inch Notebook	http://www.wireless1.com.au/media/catalog/product/f/5/f550la-xo005h_1_.jpg	http://www.wireless1.com.au/laptops/laptop-type/asus-f550la-xo005h-15-6-inch-notebook	699.00	
ASUF550CC-XO069H	841	Intel Core i7-3537U 2.0GHz | 15.6" LED | 4GB RAM | 750GB HDD | nVidia GeForce GT 720M 2 GB | Windows 	Notebooks	Asus	Asus F550CC-XO069H Notebook	http://www.wireless1.com.au/media/catalog/product/i/m/image1_2_1.jpg	http://www.wireless1.com.au/laptops/laptop-type/asus-f550cc-xo069h-notebook	888.00	
ASUF451MA-VX073H	842	Intel Celeron N2920 1.9GHz | 14" HD | 4GB RAM | 1TB HDD | Windows 8	Notebooks	Asus	Asus F451MA-VX073H 14 inch Notebook	http://www.wireless1.com.au/media/catalog/product/f/4/f451ma-vx073h_1_.jpg	http://www.wireless1.com.au/laptops/laptop-type/asus-f451ma-vx073h-14-inch-notebook	569.00	
ASUF102BA-DF038H	843	AMD A4-1200 1GHz | 10.1" HD Touch (1366 X 768) | 4GB RAM | 320GB HDD | Windows 8	Notebooks	Asus	Asus F102BA-DF038H 10.1 inch Laptop	http://www.wireless1.com.au/media/catalog/product/f/1/f102ba-df038h_1_.jpg	http://www.wireless1.com.au/laptops/laptop-type/asus-f102ba-df038h-10-1-inch-laptop	369.00	
STMDP-0938-01	844	Stylish and super organised iPad or 10" tablet shoulder bag | High density foam padded device section | Comfortable, tuck-away grab handles	Bags &amp; Sleeves	STM	STM Stash IPAD/D10 Shoulder Bag Black	http://www.wireless1.com.au/media/catalog/product/d/p/dp-0938-01_large.jpg	http://www.wireless1.com.au/accessories/laptop-accessories/bags-sleeves/stm-stash-ipad-d10-shoulder-bag-black	39.00	
STMVERT13-MUSHROOM	845	Multiple pockets | Padded shoulder straps 	Cases &amp; Sleeves	STM	STM Vertical (S-13 inch) Shoulder Bag - Mushroom	http://www.wireless1.com.au/media/catalog/product/d/p/dp-4002-04_large.jpg	http://www.wireless1.com.au/accessories/tablet-accessories/cases-sleeves/stm-vertical-13in-shoulder-bag-mushroom	39.00	
STMDP-0938-11	846	Stylish and super organised iPad or 10" tablet shoulder bag | High density foam padded device section | Comfortable, tuck-away grab handles	Cases &amp; Sleeves	STM	STM Stash IPAD/D10 Shoulder Bag Berry	http://www.wireless1.com.au/media/catalog/product/s/t/stash-for-ipad-berry_ps1.jpg	http://www.wireless1.com.au/accessories/tablet-accessories/cases-sleeves/stm-stash-ipad-d10-shoulder-bag-berry	39.00	
HHHSCPRIPAD	847	Protect your iPad | Quality material 	iPad Clearance Sale		Screen Protector for Apple iPad 2 / 3rd Gen / 4th Gen	http://www.wireless1.com.au/media/catalog/product/s/c/screenprotect.jpg	http://www.wireless1.com.au/ipad-clearance-sale/screen-protector-for-apple-ipad-2-3rd-gen-4th-gen	5.00	
SANSDDD-064G-G46	848	Dual Connectors | 64GB | USB 2.0	USB Sticks	SanDisk	SanDisk 64GB Ultra Dual OTG USB 2.0 Micro USB [ Flash Drive ] ( SDDD-064G-G46 )	http://www.wireless1.com.au/media/catalog/product/s/a/sandisk_ultra_dual_1__2.jpg	http://www.wireless1.com.au/accessories/storage/usb-sticks/sandisk-ultra-dual-64gb-usb-drive-sddd-064g-g46	69.00	
SANSDDD-032G-G46	849	Dual Connectors | 32GB | USB 2.0	USB Sticks	SanDisk	SanDisk 32GB Ultra Dual OTG USB 2.0 Micro USB [ Flash Drive ] ( SDDD-032G-G46 )	http://www.wireless1.com.au/media/catalog/product/s/a/sandisk_ultra_dual_1__1.jpg	http://www.wireless1.com.au/accessories/storage/usb-sticks/sandisk-ultra-dual-32gb-usb-drive-sddd-032g-g46	39.00	
SANSDDD-016G-G46	850	Dual Connectors | 16GB | USB 2.0	USB Sticks	SanDisk	SanDisk 16GB Ultra Dual OTG USB 2.0 Micro USB [ Flash Drive ] ( SDDD-016G-G46 )	http://www.wireless1.com.au/media/catalog/product/s/a/sandisk_ultra_dual_1_.jpg	http://www.wireless1.com.au/accessories/storage/usb-sticks/sandisk-ultra-dual-16gb-usb-drive-sddd-016g-g46	29.00	
APPMD786XA	851	9.7" | Dual-core 1.3 GHz Cyclone | 32GB | 1GB RAM | Wi-Fi | iOS 7	iPad Clearance Sale	Apple	iPad Air Wi-Fi 32GB Space Grey	http://www.wireless1.com.au/media/catalog/product/i/p/ipad_air_grey_1__1.jpg	http://www.wireless1.com.au/ipad-clearance-sale/ipad-air-wifi-32gb-space-grey	674.00	
ASUS551LB-CJ081H	857	Intel Core i7-4500U 1.8GHz | 15.6" Touch HD | 4GB RAM | 1TB HDD | Nvidia GeForce GT 740M 2GB | Windows 8		Asus	Asus S551LB-CJ081H VivoBook Notebook	http://www.wireless1.com.au/media/catalog/product/s/5/s551lb-cj081h_1_.jpg	http://www.wireless1.com.au/asus-s551lb-cj081h-vivobook-notebook	1,499.00	
SAMGT-S7580L_WHT	859	4.0" | 1.2 GHz Cortex-A9 | 5 MP | 4GB, microSD up to 64 GB | Unlocked | Dual Sim | Android OS, v4.2 (Jelly Bean)	Android	Samsung	Samsung GALAXY Trend Plus White GT-S7580L	http://www.wireless1.com.au/media/catalog/product/_/1/_1_trend-plus.jpg	http://www.wireless1.com.au/mobile-phones/mobile-phone-type/samsung-galaxy-trend-plus-white-gt-s7580l	185.00	
LGCT250	860	Made for iPad, iPhone and iPod, Android, Windows, Blackberry and Smartphones, Home Audio, Computers and MP3 Players 	Headphones	Logic3	Ferrari Cavallino T250 Headphones by Logic3 - Tan	http://www.wireless1.com.au/media/catalog/product/t/2/t250.jpg	http://www.wireless1.com.au/audio/audio/ferrari-cavallino-t250-headphones-logic3	169.00	
TPLTD-W8968	870	This Modem Router suits ADSL2+ | Single Band Wireless N | Wi-Fi speeds of up to 300Mbps |  1 x USB ports	Modem Routers	TP-Link	TP-Link TD-W8968 Wireless N300 ADSL2+ Modem Router With USB Port	http://www.wireless1.com.au/media/catalog/product/t/d/td-w8968_3_.jpg	http://www.wireless1.com.au/networking/networking-products/tp-link-td-w8968-wireless-n300-adsl2-modem-router-with-usb-port	45.95	
RAPH6060_W	871	Bluetooth 2.1 | Touch Control | 16 Hours play	Headphones	Rapoo	Rapoo H6060 Bluetooth 2.1 Headset with Mic White	http://www.wireless1.com.au/media/catalog/product/r/a/rapoo_h6060_wht_1_.jpg	http://www.wireless1.com.au/audio/audio/rapoo-h6060-bluetooth-2-1-headset-with-mic-white	40.00	
RAPH3070_GRY	872	Reliable 2.4G wireless connection up to 8 meters | Hidden omni-directional microphone	Headphones	Rapoo	Rapoo H3070 Wireless Headphone 3.5mm Audio Grey	http://www.wireless1.com.au/media/catalog/product/r/a/rapoo_h3070_gry_2_.jpg	http://www.wireless1.com.au/audio/audio/rapoo-h3070-wireless-headphone-3-5mm-audio-grey	45.00	
RAPH3050_BLK	873	Wired/Wireless | 2.4GHz wireless | Built in mic 	Headsets	Rapoo	Rapoo H3050 Fashion Wireless USB Headset Black	http://www.wireless1.com.au/media/catalog/product/r/a/rapoo_h3050_blk_1_.jpg	http://www.wireless1.com.au/accessories/desktop-accessories/headsets/rapoo-h3050-fashion-wireless-usb-headset-black	34.90	
RAPE6300W	874	Bluetooth 3.0 | 5.6mm ultra-thin design 	Keyboards	Rapoo	Rapoo E6300 Bluetooth Ultra-slim Keyboard White	http://www.wireless1.com.au/media/catalog/product/r/a/rapoo_e6300w_2_.jpg	http://www.wireless1.com.au/accessories/desktop-accessories/keyboards/rapoo-e6300-bluetooth-ultra-slim-keyboard-white	34.00	
RAPE6300B	875	Bluetooth 3.0 | 5.6mm ultra-thin design 	Keyboards	Rapoo	Rapoo E6300 Bluetooth Ultra-slim Keyboard Black	http://www.wireless1.com.au/media/catalog/product/r/a/rapoo_e6300b_2_.jpg	http://www.wireless1.com.au/accessories/desktop-accessories/keyboards/rapoo-e6300-bluetooth-ultra-slim-keyboard-black	34.00	
RAP9060	876	2.4GHz wireless | Up to 10m working range | Long battery life | Mouse and keyboard combo	Mice &amp; Mouse Mats	Rapoo	Rapoo 9060 2.4G Wireless Mouse Block Metal	http://www.wireless1.com.au/media/catalog/product/r/a/rapoo_6060_1_.jpg	http://www.wireless1.com.au/accessories/desktop-accessories/mice/rapoo-9060-2-4g-wireless-mouse-block-metal	39.00	
ASUVS247HV	877	23.6" FHD | 50,000,000:1 ASUS Smart Contrast Ratio	Under 24" Displays	Asus	Asus VS247HV 23.6 inch 5MS HDMI DVI VGA FHD LED Monitor [ Monitor ]	http://www.wireless1.com.au/media/catalog/product/a/s/asus_vs247hv_3_.jpg	http://www.wireless1.com.au/accessories/monitors/asus-vs247hv-23-6-inch-5ms-hdmi-fhd-led-monitor	190.00	
AOCE2260SWDN	878	21.5" LED | Dynamic Contrast Ratio of 20,000,000:1	Under 24" Displays	AOC	Aoc E2260SWDN 21.5 5MS Full HD LED Monitor	http://www.wireless1.com.au/media/catalog/product/a/o/aoc_e2260swdn_1_.jpg	http://www.wireless1.com.au/accessories/monitors/aoc-e2260swdn-21-5-5ms-full-hd-led-monitor	135.00	
NETR8000-100AUS	879	Breakthrough Tri-Band WiFi up to 3.2Gbps  |  x6 High Performance Antennas  	Modem Routers	Netgear	NETGEAR R8000 Nighthawk X6 AC3200 Tri-Band Gigabit Wireless Router	http://www.wireless1.com.au/media/catalog/product/r/8/r8000_front5_transparent.png	http://www.wireless1.com.au/networking/networking-products/netgear-r8000-nighthawk-x6-ac3200-tri-band-gigabit-wireless-router	349.00	
CRET6300	880	5.1 Speaker System | Creative Image Focusing Plate design | Wired remote control | Magnetically-shielded speakers 	Speakers	Creative	Creative Inspire T6300 Speaker System 5.1 Channel	http://www.wireless1.com.au/media/catalog/product/t/6/t6300.jpg	http://www.wireless1.com.au/audio/audio/creative-inspire-t6300-speaker-system-5-1-gaming	73.00	
KINSMS200S360G	890	60GB mSATA | 550MB/s Read | 520MB/s Write 	Internal Hard Drives	Kingston	Kingston SSDNow mS200 60GB mSATA SSD ( SMS200S3/60G )	http://www.wireless1.com.au/media/catalog/product/s/m/sms200s360g_1_.jpg	http://www.wireless1.com.au/accessories/storage/internal-hard-drives/kingston-60gb-ssdnow-msata-6gbps-sms200s360g	74.80	
KINSH103S3120G	891	Kingston HyperX 3K 2.5" 120GB Solid State Drive (SSD) - SATA III (SH103S3/120G)	Internal Hard Drives	Kingston	Kingston HyperX 3K 120GB 2.5" SATA III SSD ( SH103S3/120G )	http://www.wireless1.com.au/media/catalog/product/h/y/hyperx_120gb_0.jpg	http://www.wireless1.com.au/accessories/storage/internal-hard-drives/kingston-hyperx-120gb-ssd-2-5-inch-sata	99.00	
KINSH103S3240G	892	Kingston HyperX 3K 2.5" 240GB Solid State Drive (SSD) - SATA III (SH103S3/240G)	Internal Hard Drives	Kingston	Kingston HyperX 3K 240GB 2.5" SATA III SSD ( SH103S3/240G )	http://www.wireless1.com.au/media/catalog/product/h/y/hyperx_120gb_0_2.jpg	http://www.wireless1.com.au/accessories/storage/internal-hard-drives/kingston-hyperx-240gb-ssd-2-5-inch-sata	169.00	
KINSV300S37A120G	893	Kingston SSDNow V300 SV300S37A/120G 2.5" SATA III 120GB Solid State Drive (SSD)	Internal Hard Drives	Kingston	Kingston V300 120GB Ssdnow V300 SATA III SSD ( SV300S37A/120G )	http://www.wireless1.com.au/media/catalog/product/s/s/ssd_120gb.jpg	http://www.wireless1.com.au/accessories/storage/internal-hard-drives/kingston-sv300s37a-120gb-ssdnow-v300-sata-iii-ssd-7611	74.00	
KINSV300S37A60G	894	Kingston SSDNow V300 SV300S37A/60G 2.5" SATA III 60GB Solid State Drive (SSD)	Internal Hard Drives	Kingston	Kingston V300 60GB Ssdnow V300 SATA III SSD ( SV300S37A/60G )	http://www.wireless1.com.au/media/catalog/product/s/s/ssd_60gb.jpg	http://www.wireless1.com.au/accessories/storage/internal-hard-drives/kingston-sv300s37a60g-60gb-ssdnow-v300-sata3-2-5-7mm-height-ssd	58.00	
LINLGS116-AU	895	This Switch is unmanaged | 16 x Gigabit ports | Wired connection speed up to 1000 Mbps | 10 Gbps (non-blocking)	Switches	Linksys	Linksys 16-Port Gigabit Switch Unmanaged LGS116-AU	http://www.wireless1.com.au/media/catalog/product/l/g/lgs116_1_.jpg	http://www.wireless1.com.au/networking/networking-products/linksys-16-port-gigabit-switch-unmanaged-lgs116-au	107.60	
LINLGS124-AU	896	This switch is unmanaged | 24 x Gigabit ports | Wired connection speed up to 1000 Mbps | 48 Gbps (non-blocking)	Switches	Linksys	Linksys 24-Port Gigabit Switch LGS124-AU + Bonus Cables	http://www.wireless1.com.au/media/catalog/product/l/i/linksys_lgs124_1_.jpg	http://www.wireless1.com.au/networking/networking-products/linksys-24-port-gigabit-switch-lgs124-au-bonus-cables-a3l791b50cm-s-qty-24-lgs124-au-bd	164.99	
